timestamp,latitude,longitude
1580603847,38.6463,66.5421
1580603852,38.6586,66.5351
1580603856,38.6644,66.5318
1580603858,38.6705,66.5283
1580603865,38.6842,66.5205
1580603869,38.6909,66.5167
1580603880,38.7164,66.5021
1580603884,38.7246,66.4974
1580603888,38.7331,66.4926
1580603892,38.7417,66.4876
1580603896,38.7482,66.4839
1580603898,38.754,66.4806
1580603903,38.7634,66.4753
1580603910,38.7793,66.4662
1580603917,38.7929,66.4585
1580603932,38.8259,66.4396
1580603941,38.847,66.4276
1580603955,38.8717,66.4135
1580603958,38.8804,66.4084
1580603963,38.8888,66.4036
1580603972,38.9058,66.3939
1580603977,38.9124,66.39
1580603991,38.9348,66.3772
1580603996,38.9426,66.3728
1580603998,38.9478,66.3697
1580604001,38.9557,66.3652
1580604009,38.968,66.3581
1580604013,38.9773,66.3528
1580604022,39.014,66.3317
1580604025,39.0221,66.327
1580604036,39.0428,66.3151
1580604042,39.0536,66.3088
1580604044,39.0596,66.3054
1580604048,39.0679,66.3005
1580604052,39.0765,66.2956
1580604066,39.106,66.2786
1580604084,39.1429,66.2573
1580604094,39.1637,66.2453
1580604098,39.172,66.2405
1580604102,39.1807,66.2354
1580604110,39.1954,66.2269
1580604112,39.2006,66.2239
1580604115,39.2091,66.219
1580604120,39.2162,66.2148
1580604122,39.2215,66.2117
1580604126,39.2299,66.2069
1580604130,39.2383,66.202
1580604136,39.2506,66.1949
1580604144,39.267,66.1854
1580604158,39.2967,66.1682
1580604166,39.3128,66.1588
1580604180,39.3404,66.1428
1580604190,39.3631,66.1295
1580604202,39.3876,66.1152
1580604210,39.404,66.1057
1580604214,39.4124,66.1007
1580604222,39.4294,66.0908
1580604226,39.4377,66.0859
1580604230,39.4439,66.0823
1580604232,39.4496,66.079
1580604240,39.4645,66.0703
1580604246,39.4792,66.0617
1580604250,39.4873,66.057
1580604274,39.5372,66.0279
1580604278,39.5438,66.024
1580604280,39.549,66.021
1580604302,39.5944,65.9944
1580604306,39.6038,65.9889
1580604316,39.6216,65.9784
1580604326,39.6449,65.9647
1580604334,39.6612,65.9552
1580604335,39.6664,65.9522
1580604344,39.6814,65.9433
1580604358,39.7114,65.9257
1580604369,39.7365,65.9109
1580604374,39.7449,65.906
1580604378,39.7534,65.901
1580604382,39.7613,65.8964
1580604386,39.7692,65.8917
1580604392,39.78,65.8853
1580604400,39.7993,65.8739
1580604404,39.8066,65.8696
1580604406,39.8118,65.8666
1580604412,39.8243,65.8592
1580604416,39.8324,65.8544
1580604420,39.8407,65.8494
1580604424,39.848,65.8451
1580604428,39.8568,65.84
1580604432,39.8657,65.8347
1580604440,39.8821,65.8249
1580604446,39.8949,65.8174
1580604456,39.9155,65.8051
1580604464,39.9323,65.7952
1580604472,39.949,65.7853
1580604476,39.9574,65.7803
1580604482,39.9696,65.7731
1580604484,39.9746,65.7701
1580604488,39.9807,65.7665
1580604490,39.9866,65.763
1580604498,40.0038,65.7527
1580604506,40.0207,65.7427
1580604510,40.0289,65.7379
1580604524,40.058,65.7205
1580604530,40.0715,65.7124
1580604534,40.0794,65.7078
1580604542,40.0967,65.6974
1580604546,40.1045,65.6927
1580604552,40.1178,65.6848
1580604558,40.1305,65.6773
1580604562,40.1389,65.6723
1580604576,40.168,65.6549
1580604584,40.1855,65.6445
1580604588,40.1942,65.6393
1580604594,40.206,65.6323
1580604600,40.2188,65.6246
1580604606,40.2316,65.6169
1580604614,40.2484,65.6069
1580604622,40.2648,65.597
1580604626,40.2741,65.5915
1580604638,40.299,65.5765
1580604642,40.3075,65.5715
1580604646,40.3152,65.5668
1580604654,40.3319,65.5568
1580604662,40.3487,65.5467
1580604666,40.3556,65.5425
1580604668,40.3619,65.5387
1580604672,40.369,65.5344
1580604676,40.3761,65.5302
1580604680,40.3872,65.5236
1580604684,40.3949,65.5189
1580604688,40.4024,65.5145
1580604692,40.4116,65.509
1580604704,40.4352,65.4947
1580604712,40.4521,65.4846
1580604736,40.5023,65.4543
1580604744,40.5201,65.4435
1580604751,40.5358,65.434
1580604755,40.5425,65.43
1580604758,40.5477,65.4268
1580604764,40.5616,65.4183
1580604771,40.5765,65.4092
1580604781,40.5982,65.3961
1580604785,40.6061,65.3913
1580604789,40.6149,65.386
1580604797,40.6316,65.3759
1580604807,40.6518,65.3635
1580604811,40.6604,65.3584
1580604819,40.6772,65.3481
1580604826,40.6908,65.3399
1580604829,40.6974,65.336
1580604836,40.7105,65.328
1580604844,40.7284,65.3172
1580604847,40.7346,65.3133
1580604854,40.7481,65.3052
1580604857,40.756,65.3003
1580604861,40.7613,65.2971
1580604863,40.7693,65.2922
1580604867,40.7775,65.2872
1580604873,40.7894,65.2799
1580604879,40.8022,65.2721
1580604881,40.8075,65.269
1580604887,40.8193,65.2618
1580604893,40.8323,65.2539
1580604896,40.8375,65.2506
1580604912,40.8715,65.2299
1580604916,40.8786,65.2255
1580604919,40.8867,65.2205
1580604925,40.8949,65.2155
1580604931,40.9117,65.2052
1580604934,40.9167,65.2021
1580604941,40.9307,65.1935
1580604944,40.9366,65.1899
1580604947,40.9422,65.1864
1580604949,40.9492,65.1822
1580604953,40.9575,65.1771
1580604958,40.966,65.1719
1580604960,40.972,65.1682
1580604968,40.9865,65.1593
1580604988,41.0304,65.1324
1580604992,41.0386,65.1274
1580604995,41.0452,65.1234
1580604998,41.0515,65.1195
1580605001,41.058,65.1155
1580605003,41.0632,65.1123
1580605020,41.0982,65.0909
1580605029,41.1144,65.0809
1580605036,41.1316,65.0702
1580605047,41.1541,65.0564
1580605051,41.1609,65.0522
1580605059,41.1782,65.0415
1580605062,41.1866,65.0363
1580605070,41.2024,65.0265
1580605083,41.2267,65.0115
1580605090,41.2448,65.0002
1580605100,41.2666,64.9868
1580605108,41.2835,64.9763
1580605117,41.3036,64.9638
1580605123,41.3122,64.9584
1580605126,41.3204,64.9534
1580605131,41.3291,64.948
1580605135,41.3375,64.9427
1580605138,41.3434,64.939
1580605143,41.358,64.93
1580605152,41.375,64.9193
1580605156,41.3843,64.9136
1580605159,41.3906,64.9097
1580605165,41.405,64.9008
1580605170,41.4136,64.8954
1580605174,41.4204,64.8912
1580605181,41.4349,64.8821
1580605190,41.4543,64.87
1580605285,41.652,64.7462
1580605289,41.6626,64.7396
1580605293,41.6692,64.7354
1580605315,41.7181,64.7047
1580605447,41.9762,64.495
1580605502,42.0641,64.369
1580605558,42.1457,64.2357
1580605559,42.2433,64.3713
1580605611,42.3539,64.3003
1580605702,42.5456,64.1763
1580605724,42.3763,63.819
1580605747,42.5456,64.1763
1580605780,42.4511,63.6785
1580605835,42.5257,63.5369
1580605991,42.7336,63.1378
1580606101,42.8808,62.8516
1580606113,43.1663,63.4958
1580606157,42.9541,62.7081
1580606262,43.0932,62.4335
1580606318,43.1661,62.2889
1580606429,43.3114,61.9981
1580606590,43.521,61.5737
1580606645,43.5927,61.4271
1580606701,43.6642,61.28
1580606756,43.7356,61.1325
1580606806,43.7998,60.9993
1580606862,43.8709,60.851
1580606917,43.9418,60.7023
1580607083,44.1527,60.2557
1580607139,44.2228,60.1057
1580607194,44.2927,59.9555
1580607250,44.3622,59.8051
1580607300,44.4249,59.669
1580607350,44.4875,59.5324
1580607400,44.5498,59.3955
1580607455,44.6187,59.2436
1580607511,44.6874,59.0913
1580607566,44.7558,58.9388
1580607677,44.8923,58.6324
1580607733,44.9602,58.4787
1580607777,46.025,59.9545
1580609353,47.9633,55.6066
1580609658,48.2899,54.7012
1580609964,48.6086,53.7816
1580610569,49.2164,51.9241
1580611191,51.1699,51.483
1580611263,51.2424,51.2744
1580611319,51.2996,51.1085
1580611380,51.3605,50.9305
1580611434,51.4147,50.7716
1580611480,50.0717,49.0429
1580611494,51.4753,50.5922
1580611496,51.4757,50.591
1580611551,51.5308,50.4253
1580611615,51.5935,50.2344
1580611620,51.5989,50.2179
1580611672,51.6489,50.0643
1580611733,51.7094,49.878
1580611778,51.7527,49.7438
1580611782,51.7561,49.7332
1580611784,51.7582,49.7267
1580611786,51.7598,49.7216
1580611788,51.7621,49.7146
1580611790,51.7642,49.7079
1580611792,51.7663,49.7015
1580611799,51.7718,49.684
1580611803,51.7756,49.6722
1580611805,51.7775,49.6664
1580611808,51.7814,49.6542
1580611812,51.7855,49.6414
1580611815,51.7875,49.6352
1580611820,51.793,49.6178
1580611822,51.7954,49.6102
1580611824,51.7975,49.6038
1580611826,51.7993,49.598
1580611833,51.8051,49.5799
1580611835,51.8071,49.5735
1580611838,51.8091,49.5674
1580611840,51.8112,49.561
1580611842,51.8148,49.5495
1580611847,51.8188,49.5373
1580611850,51.8227,49.5247
1580611855,51.8259,49.515
1580611856,51.8287,49.5061
1580611857,51.8301,49.5016
1580611863,51.8345,49.4879
1580611867,51.8382,49.476
1580611873,51.8436,49.4593
1580611874,51.8461,49.4514
1580611879,51.85,49.4391
1580611883,51.8538,49.427
1580611887,51.8573,49.416
1580611899,51.8692,49.3784
1580611900,51.8711,49.3723
1580611905,51.8751,49.3597
1580611907,51.8769,49.3539
1580611909,51.8789,49.3478
1580611913,51.881,49.341
1580611915,51.8845,49.3299
1580611917,51.8863,49.3242
1580611919,51.8882,49.318
1580611921,51.8904,49.3113
1580611923,51.8922,49.3054
1580611925,51.8944,49.2984
1580611932,51.902,49.2744
1580611934,51.9039,49.2683
1580611948,51.9164,49.2287
1580611950,51.9184,49.2226
1580611952,51.9212,49.2137
1580611954,51.9232,49.207
1580611956,51.925,49.2014
1580611960,51.9291,49.1885
1580611962,51.9309,49.1827
1580611964,51.9329,49.1763
1580611970,51.9395,49.1551
1580611972,51.9408,49.1511
1580611976,51.946,49.1344
1580611984,51.9523,49.1142
1580611989,51.9559,49.1029
1580611995,51.9615,49.0847
1580611996,51.9636,49.0783
1580611998,51.9654,49.0724
1580612004,51.9711,49.054
1580612008,51.9753,49.0407
1580612018,51.9849,49.0099
1580612026,51.9924,48.9857
1580612030,51.9965,48.9728
1580612031,51.9993,48.9638
1580612032,51.9983,48.9669
1580612034,52.0011,48.9579
1580612034,52.0005,48.9598
1580612045,52.0098,48.9298
1580612046,52.0113,48.9248
1580612050,52.0155,48.9115
1580612052,52.0174,48.9053
1580612057,52.0214,48.8923
1580612058,52.0234,48.8858
1580612064,52.0292,48.8672
1580612066,52.0309,48.8616
1580612089,52.0523,48.7926
1580612092,52.054,48.7871
1580612093,52.0583,48.7731
1580612093,52.0559,48.7809
1580612096,52.0611,48.7641
1580612096,52.0598,48.7684
1580612101,52.0632,48.7572
1580612105,52.0673,48.7439
1580612107,52.0693,48.7374
1580612109,52.0713,48.7312
1580612111,52.0733,48.7247
1580612113,52.0751,48.7187
1580612119,52.0808,48.7001
1580612121,52.0827,48.6939
1580612127,52.0885,48.6752
1580612129,52.0906,48.6684
1580612131,52.0924,48.6625
1580612135,52.0964,48.6494
1580612139,52.1003,48.6367
1580612141,52.1021,48.6307
1580612145,52.1055,48.6195
1580612147,52.1075,48.6133
1580612149,52.1095,48.6068
1580612151,52.1114,48.6005
1580612154,52.1133,48.5943
1580612155,52.1174,48.5809
1580612155,52.1155,48.5871
1580612156,52.1179,48.5793
1580612157,52.1174,48.5809
1580612167,52.127,48.5498
1580612169,52.1286,48.5443
1580612171,52.1305,48.5384
1580612178,52.1363,48.5194
1580612179,52.1383,48.5129
1580612183,52.142,48.5008
1580612187,52.1457,48.4884
1580612191,52.1494,48.4763
1580612196,52.1551,48.4573
1580612198,52.157,48.4512
1580612204,52.1626,48.4326
1580612210,52.1685,48.4131
1580612212,52.1702,48.4075
1580612217,52.1756,48.3895
1580612217,52.176,48.388
1580612226,52.1832,48.3645
1580612232,52.1886,48.3462
1580612234,52.1905,48.34
1580612239,52.1942,48.3276
1580612242,52.1981,48.3149
1580612244,52.2,48.3084
1580612248,52.2038,48.296
1580612251,52.2065,48.287
1580612254,52.2094,48.2773
1580612256,52.2112,48.2714
1580612258,52.2131,48.2652
1580612262,52.2169,48.2523
1580612266,52.2204,48.2405
1580612268,52.2223,48.2346
1580612270,52.2243,48.2277
1580612274,52.228,48.2156
1580612278,52.232,48.2021
1580612279,52.2337,48.1965
1580612280,52.2337,48.1965
1580612286,52.2393,48.1777
1580612292,52.2453,48.158
1580612299,52.2507,48.1399
1580612302,52.2542,48.128
1580612304,52.2562,48.1214
1580612306,52.2582,48.1145
1580612308,52.2599,48.1093
1580612317,52.2675,48.084
1580612318,52.2697,48.0769
1580612322,52.273,48.0659
1580612324,52.2751,48.0594
1580612327,52.277,48.0529
1580612329,52.2789,48.0469
1580612330,52.2808,48.0407
1580612332,52.2831,48.0332
1580612336,52.2865,48.022
1580612338,52.2888,48.0146
1580612342,52.2925,48.0024
1580612344,52.2942,47.9968
1580612347,52.296,47.9909
1580612349,52.2981,47.9841
1580612351,52.3,47.9778
1580612353,52.3019,47.9716
1580612356,52.3056,47.9595
1580612359,52.3076,47.9529
1580612362,52.3112,47.9411
1580612364,52.3133,47.9342
1580612369,52.3172,47.9215
1580612375,52.3225,47.9041
1580612377,52.3245,47.8975
1580612381,52.3285,47.8844
1580612384,52.332,47.8726
1580612386,52.3338,47.8667
1580612388,52.3362,47.8589
1580612391,52.3379,47.8533
1580612392,52.3406,47.8443
1580612393,52.3397,47.8471
1580612399,52.3452,47.829
1580612401,52.3472,47.8225
1580612405,52.3513,47.8091
1580612409,52.3546,47.7978
1580612411,52.357,47.7901
1580612413,52.3588,47.7842
1580612415,52.3606,47.7782
1580612417,52.3622,47.7729
1580612421,52.3662,47.7596
1580612423,52.3682,47.7531
1580612425,52.3701,47.7469
1580612431,52.3755,47.7289
1580612433,52.3775,47.7224
1580612436,52.3792,47.7164
1580612437,52.3811,47.7103
1580612441,52.3846,47.6985
1580612443,52.3865,47.6923
1580612445,52.3884,47.6858
1580612449,52.3923,47.673
1580612453,52.396,47.6607
1580612454,52.3984,47.6526
1580612455,52.3979,47.6545
1580612463,52.4054,47.6291
1580612472,52.4144,47.599
1580612474,52.4163,47.5928
1580612480,52.422,47.5737
1580612486,52.4276,47.5549
1580612492,52.4328,47.5373
1580612494,52.4347,47.5311
1580612498,52.4384,47.5185
1580612500,52.4404,47.512
1580612510,52.4497,47.4805
1580612512,52.4514,47.475
1580612514,52.4531,47.4694
1580612516,52.4554,47.4614
1580612518,52.4568,47.4567
1580612521,52.4586,47.4506
1580612524,52.4622,47.4386
1580612526,52.464,47.4327
1580612528,52.4658,47.4265
1580612530,52.4675,47.4207
1580612536,52.4734,47.401
1580612540,52.4771,47.3884
1580612542,52.4789,47.3823
1580612548,52.4843,47.3641
1580612550,52.486,47.3585
1580612556,52.4913,47.3404
1580612558,52.4931,47.3342
1580612562,52.4971,47.3209
1580612566,52.5006,47.3089
1580612568,52.5025,47.3025
1580612570,52.5043,47.2966
1580612572,52.506,47.2907
1580612575,52.5079,47.2842
1580612579,52.5117,47.2713
1580612581,52.5134,47.2654
1580612582,52.5155,47.2586
1580612584,52.5173,47.2524
1580612586,52.519,47.2466
1580612588,52.5208,47.2403
1580612595,52.5259,47.2232
1580612597,52.5278,47.2164
1580612604,52.535,47.1922
1580612606,52.5369,47.1857
1580612608,52.5392,47.1779
1580612615,52.5444,47.1601
1580612617,52.5462,47.1539
1580612621,52.5497,47.1421
1580612623,52.5516,47.1355
1580612625,52.5536,47.129
1580612627,52.5555,47.1224
1580612629,52.5572,47.1165
1580612632,52.5608,47.1044
1580612634,52.5627,47.0978
1580612637,52.5646,47.0916
1580612639,52.5681,47.0793
1580612641,52.5681,47.0793
1580612643,52.5699,47.0731
1580612645,52.5719,47.0665
1580612647,52.5736,47.0606
1580612649,52.5755,47.054
1580612651,52.5775,47.0475
1580612653,52.5795,47.0406
1580612654,52.5813,47.0346
1580612661,52.5864,47.017
1580612665,52.5902,47.0042
1580612667,52.592,46.9979
1580612671,52.5957,46.9854
1580612673,52.5975,46.9794
1580612677,52.6013,46.967
1580612681,52.6054,46.9537
1580612683,52.6072,46.9477
1580612685,52.6093,46.9409
1580612687,52.6112,46.9347
1580612689,52.613,46.9291
1580612691,52.6162,46.9185
1580612693,52.6168,46.9167
1580612695,52.6186,46.9108
1580612703,52.6264,46.8857
1580612707,52.6303,46.8733
1580612709,52.6321,46.8674
1580612715,52.6378,46.8488
1580612717,52.6401,46.8414
1580612719,52.6421,46.8353
1580612721,52.6438,46.8296
1580612723,52.6456,46.8237
1580612727,52.6492,46.812
1580612731,52.653,46.7996
1580612739,52.6609,46.7741
1580612744,52.6666,46.7555
1580612748,52.6705,46.7428
1580612750,52.6722,46.7373
1580612752,52.6752,46.7273
1580612754,52.6761,46.7242
1580612757,52.6779,46.7186
1580612758,52.6796,46.7127
1580612760,52.682,46.7049
1580612762,52.6839,46.6988
1580612764,52.6858,46.6926
1580612766,52.6875,46.6867
1580612772,52.6932,46.6681
1580612777,52.6969,46.656
1580612778,52.6987,46.6499
1580612780,52.7004,46.6443
1580612784,52.7043,46.6315
1580612788,52.7081,46.6188
1580612790,52.7098,46.613
1580612796,52.7152,46.5954
1580612801,52.7194,46.5814
1580612803,52.7211,46.5759
1580612805,52.7231,46.569
1580612808,52.7267,46.5569
1580612810,52.7287,46.5504
1580612812,52.7305,46.5443
1580612814,52.7327,46.5371
1580612815,52.7322,46.5387
1580612816,52.734,46.5328
1580612818,52.7361,46.5257
1580612823,52.7395,46.5142
1580612825,52.7414,46.5081
1580612827,52.7433,46.5019
1580612831,52.7473,46.4886
1580612834,52.7511,46.4759
1580612838,52.7548,46.4635
1580612840,52.7567,46.4574
1580612844,52.7596,46.4474
1580612848,52.7639,46.4332
1580612851,52.7656,46.4276
1580612853,52.7678,46.4202
1580612857,52.7715,46.4077
1580612858,52.7732,46.4019
1580612860,52.7749,46.3963
1580612867,52.7802,46.3786
1580612873,52.7861,46.3588
1580612875,52.788,46.3526
1580612876,52.7903,46.3448
1580612879,52.7915,46.3408
1580612880,52.7934,46.3342
1580612882,52.7953,46.328
1580612885,52.7973,46.3212
1580612889,52.8011,46.3085
1580612891,52.8027,46.3032
1580612893,52.8045,46.2972
1580612897,52.8082,46.2848
1580612899,52.81,46.2789
1580612903,52.8141,46.2652
1580612905,52.8159,46.259
1580612909,52.8198,46.2462
1580612915,52.8251,46.2281
1580612917,52.8269,46.2222
1580612925,52.8345,46.1967
1580612927,52.8362,46.1908
1580612929,52.8379,46.1852
1580612931,52.8399,46.1787
1580612933,52.8417,46.1725
1580612935,52.8436,46.1659
1580612937,52.8451,46.1609
1580612943,52.8506,46.1414
1580612945,52.8524,46.1349
1580612949,52.8555,46.1234
1580612951,52.8575,46.1162
1580612953,52.8593,46.1095
1580612957,52.8628,46.0961
1580612961,52.8659,46.084
1580612963,52.8675,46.078
1580612969,52.8726,46.0574
1580612973,52.8755,46.0455
1580612975,52.8773,46.0384
1580612977,52.8788,46.0323
1580612979,52.8804,46.0256
1580612983,52.8835,46.0123
1580612985,52.885,46.0062
1580612989,52.8873,45.9965
1580612991,52.8896,45.9869
1580612994,52.8909,45.9811
1580612997,52.8941,45.9675
1580612999,52.8967,45.9568
1580612999,52.8958,45.9604
1580613003,52.8985,45.9491
1580613005,52.9,45.9426
1580613009,52.9031,45.9297
1580613011,52.9044,45.9238
1580613015,52.9079,45.9093
1580613016,52.9095,45.9022
1580613020,52.9124,45.8899
1580613026,52.9169,45.8704
1580613028,52.9182,45.8649
1580613030,52.9198,45.8582
1580613036,52.924,45.84
1580613038,52.926,45.8315
1580613042,52.9291,45.8186
1580613044,52.9304,45.813
1580613050,52.9352,45.7922
1580613058,52.9412,45.7661
1580613061,52.9435,45.7564
1580613063,52.9443,45.7531
1580613065,52.9457,45.7469
1580613067,52.9473,45.7401
1580613068,52.9486,45.7346
1580613070,52.95,45.7287
1580613072,52.9515,45.7223
1580613076,52.9547,45.7083
1580613078,52.9564,45.7012
1580613084,52.9606,45.6831
1580613086,52.9622,45.6767
1580613089,52.9638,45.6696
1580613091,52.9654,45.6628
1580613094,52.9682,45.6509
1580613101,52.9731,45.6299
1580613107,52.9771,45.6128
1580613111,52.9802,45.5993
1580613112,52.9825,45.5896
1580613113,52.982,45.5915
1580613117,52.9839,45.5835
1580613118,52.9861,45.5738
1580613119,52.9865,45.5726
1580613123,52.9895,45.5594
1580613125,52.9908,45.5539
1580613131,52.9955,45.5339
1580613135,52.9983,45.5217
1580613137,52.9999,45.5149
1580613144,53.0056,45.4901
1580613148,53.009,45.4757
1580613150,53.0104,45.4696
1580613153,53.0118,45.4635
1580613157,53.0148,45.4506
1580613159,53.0163,45.4442
1580613163,53.0192,45.4314
1580613167,53.0221,45.4188
1580613168,53.0238,45.4114
1580613170,53.0254,45.4044
1580613173,53.0284,45.3912
1580613179,53.0306,45.3816
1580613181,53.0326,45.373
1580613183,53.0338,45.3679
1580613187,53.0369,45.3544
1580613193,53.0415,45.3342
1580613195,53.0428,45.3287
1580613199,53.0457,45.3159
1580613201,53.0472,45.3094
1580613203,53.0486,45.3033
1580613205,53.0501,45.2969
1580613207,53.0518,45.2896
1580613209,53.0532,45.2835
1580613215,53.0575,45.2645
1580613217,53.0593,45.2572
1580613225,53.0647,45.2334
1580613227,53.0663,45.2263
1580613229,53.0679,45.2196
1580613231,53.0693,45.2135
1580613237,53.0737,45.1938
1580613244,53.0782,45.1745
1580613248,53.081,45.162
1580613251,53.084,45.1488
1580613253,53.0856,45.142
1580613255,53.0869,45.1362
1580613259,53.0899,45.1231
1580613261,53.0915,45.116
1580613263,53.0927,45.1108
1580613264,53.0941,45.1044
1580613268,53.0974,45.0899
1580613272,53.0999,45.0787
1580613274,53.1017,45.0706
1580613280,53.1055,45.0532
1580613282,53.107,45.0461
1580613284,53.1084,45.0396
1580613286,53.1094,45.0344
1580613288,53.1112,45.026
1580613290,53.1125,45.0195
1580613292,53.1136,45.0139
1580613296,53.1159,45.0022
1580613297,53.1171,44.996
1580613298,53.1178,44.9923
1580613304,53.1213,44.9743
1580613306,53.1224,44.9681
1580613312,53.1262,44.9473
1580613314,53.1274,44.9408
1580613321,53.1308,44.9216
1580613322,53.132,44.9143
1580613326,53.1343,44.9018
1580613330,53.1366,44.8885
1580613334,53.1391,44.874
1580613338,53.1412,44.8624
1580613342,53.1437,44.8482
1580613350,53.1482,44.8223
1580613353,53.1496,44.8143
1580613357,53.1519,44.8011
1580613359,53.1538,44.7898
1580613363,53.1553,44.7812
1580613366,53.1574,44.7692
1580613368,53.1587,44.7616
1580613372,53.1608,44.7493
1580613377,53.1633,44.7351
1580613381,53.1655,44.7221
1580613384,53.1679,44.7088
1580613388,53.1702,44.6955
1580613391,53.1712,44.6892
1580613393,53.1725,44.6819
1580613397,53.1748,44.6686
1580613399,53.1759,44.662
1580613403,53.1783,44.6484
1580613407,53.1806,44.6351
1580613411,53.1829,44.6218
1580613415,53.185,44.6095
1580613417,53.1861,44.6032
1580613419,53.1872,44.5969
1580613421,53.1893,44.5846
1580613421,53.1883,44.5906
1580613423,53.1895,44.5833
1580613425,53.1908,44.576
1580613429,53.1931,44.5624
1580613431,53.194,44.5571
1580613433,53.1953,44.5497
1580613439,53.1987,44.5295
1580613442,53.1999,44.5225
1580613445,53.2022,44.5092
1580613447,53.2034,44.5022
1580613449,53.2042,44.4969
1580613451,53.2056,44.4893
1580613453,53.2066,44.4833
1580613457,53.2087,44.4707
1580613463,53.2121,44.4504
1580613465,53.2133,44.4435
1580613469,53.2156,44.4305
1580613471,53.2167,44.4239
1580613473,53.2181,44.4159
1580613475,53.2192,44.4096
1580613479,53.2216,44.3964
1580613483,53.2239,44.3831
1580613488,53.2263,44.3692
1580613493,53.2298,44.3495
1580613497,53.2321,44.3367
1580613500,53.2342,44.3243
1580613504,53.2367,44.3101
1580613506,53.2379,44.3031
1580613510,53.24,44.2911
1580613513,53.2414,44.2831
1580613514,53.2425,44.2768
1580613518,53.2447,44.2639
1580613522,53.247,44.251
1580613524,53.2481,44.2447
1580613526,53.2492,44.238
1580613528,53.2505,44.231
1580613531,53.2519,44.2231
1580613534,53.2541,44.2102
1580613536,53.255,44.2048
1580613538,53.2562,44.1978
1580613542,53.2584,44.185
1580613545,53.2595,44.179
1580613556,53.2664,44.1385
1580613559,53.2677,44.1312
1580613560,53.2689,44.1242
1580613564,53.2711,44.1113
1580613568,53.2733,44.0984
1580613571,53.2746,44.0907
1580613574,53.2767,44.0785
1580613576,53.278,44.0708
1580613580,53.28,44.0589
1580613582,53.2812,44.0523
1580613587,53.2834,44.039
1580613589,53.2848,44.0311
1580613591,53.2859,44.0245
1580613593,53.2868,44.0195
1580613595,53.2882,44.0109
1580613604,53.2938,43.9781
1580613606,53.2949,43.9718
1580613608,53.2959,43.9655
1580613617,53.3004,43.9396
1580613619,53.3016,43.932
1580613621,53.3027,43.9257
1580613623,53.3037,43.9197
1580613626,53.3061,43.9054
1580613629,53.3073,43.8984
1580613631,53.3084,43.8921
1580613633,53.3094,43.8861
1580613635,53.3105,43.8795
1580613639,53.3126,43.8674
1580613641,53.3139,43.8592
1580613643,53.3151,43.8525
1580613645,53.3162,43.8459
1580613651,53.3197,43.8252
1580613653,53.3207,43.819
1580613655,53.3218,43.8129
1580613657,53.3238,43.8006
1580613659,53.3238,43.8006
1580613661,53.3253,43.7923
1580613667,53.3286,43.7727
1580613669,53.3295,43.7666
1580613671,53.3307,43.7597
1580613675,53.3332,43.745
1580613683,53.3374,43.7199
1580613685,53.3387,43.7123
1580613693,53.3429,43.687
1580613703,53.3486,43.6531
1580613705,53.3497,43.6464
1580613709,53.3512,43.6371
1580613711,53.3531,43.6255
1580613713,53.3543,43.6185
1580613715,53.3558,43.6099
1580613717,53.3563,43.6066
1580613718,53.3573,43.6003
1580613719,53.3573,43.6003
1580613727,53.3617,43.5741
1580613736,53.3675,43.5391
1580613769,53.3681,43.5355
1580613771,53.3854,43.4308
1580613773,53.3871,43.4204
1580613796,53.3681,43.5355
1580613830,53.4185,43.2279
1580613894,53.453,43.0155
1580613962,53.4652,42.7893
1580613963,53.4896,42.7862
1580614013,53.3681,43.5355
1580614019,53.5193,42.5977
1580614073,53.5138,42.4188
1580614077,53.5443,42.4039
1580614135,53.567,42.21
1580614192,53.5896,42.0225
1580614228,53.5813,41.8982
1580614255,53.6144,41.8153
1580614315,53.6369,41.6231
1580614373,53.6583,41.4356
1580614395,53.6512,41.3397
1580614431,53.6793,41.2488
1580614434,53.3681,43.5355
1580614445,53.6718,41.1714
1580614461,53.6889,41.1634
1580614481,53.6889,41.1634
1580614495,53.7038,41.0419
1580614522,53.7109,40.954
1580614556,53.7472,40.8602
1580614560,53.7507,40.8469
1580614575,53.7619,40.8048
1580614621,53.7976,40.6686
1580614646,53.8158,40.5986
1580614648,53.8174,40.5924
1580614650,53.819,40.5866
1580614654,53.8221,40.5744
1580614658,53.8243,40.5659
1580614660,53.8258,40.56
1580614664,53.8297,40.545
1580614668,53.8326,40.5337
1580614670,53.834,40.5285
1580614676,53.8395,40.5072
1580614679,53.8421,40.4972
1580614692,53.851,40.4624
1580614704,53.8601,40.4273
1580614706,53.8614,40.4221
1580614708,53.8627,40.417
1580614712,53.866,40.4044
1580614714,53.8674,40.3988
1580614716,53.869,40.3926
1580614718,53.8707,40.3861
1580614722,53.8729,40.3775
1580614726,53.8766,40.363
1580614728,53.8782,40.3569
1580614732,53.8808,40.3468
1580614734,53.8828,40.3389
1580614738,53.8856,40.3283
1580614740,53.8871,40.3221
1580614746,53.8919,40.3035
1580614748,53.8933,40.2982
1580614750,53.8949,40.292
1580614754,53.8978,40.2804
1580614756,53.8993,40.2749
1580614760,53.9024,40.2627
1580614762,53.9041,40.2562
1580614768,53.9083,40.2396
1580614774,53.9127,40.2225
1580614778,53.9158,40.2101
1580614780,53.9173,40.2045
1580614788,53.9238,40.1791
1580614790,53.9253,40.1732
1580614792,53.9269,40.1667
